"","state","district","category","type","date","crimes","total_population","total_gdp","lat","lon"
"761","Perlis","All","property","theft_vehicle_motorcycle","2016-01-01",228,251,11156.171,6.48635416666667,100.2250625
"762","Perlis","All","property","theft_vehicle_motorcycle","2017-01-01",186,252,11377.708,6.48635416666667,100.2250625
"763","Perlis","All","property","theft_vehicle_motorcycle","2018-01-01",175,253.5,11796.07,6.48635416666667,100.2250625
"764","Perlis","All","property","theft_vehicle_motorcycle","2019-01-01",89,254,12307.761,6.48635416666667,100.2250625
"765","Perlis","All","property","theft_vehicle_motorcycle","2020-01-01",93,284.9,11475.709,6.48635416666667,100.2250625
"766","Perlis","All","property","theft_vehicle_motorcycle","2021-01-01",56,287.6,11820.437,6.48635416666667,100.2250625
"767","Perlis","All","property","theft_vehicle_motorcycle","2022-01-01",53,289.8,12518.711,6.48635416666667,100.2250625
"768","Perlis","All","property","theft_vehicle_motorcycle","2023-01-01",51,293.1,12692.014,6.48635416666667,100.2250625
"769","Pulau Pinang","All","assault","causing_injury","2016-01-01",312,1717.7,165031.233,5.376699375,100.39902659375
"770","Pulau Pinang","All","assault","causing_injury","2017-01-01",275,1744.1,173576.624,5.376699375,100.39902659375
"771","Pulau Pinang","All","assault","causing_injury","2018-01-01",295,1762.8,182477.617,5.376699375,100.39902659375
"772","Pulau Pinang","All","assault","causing_injury","2019-01-01",341,1768.8,189284.772,5.376699375,100.39902659375
"773","Pulau Pinang","All","assault","causing_injury","2020-01-01",313,1740.4,185350.753,5.376699375,100.39902659375
"774","Pulau Pinang","All","assault","causing_injury","2021-01-01",379,1740,198267.621,5.376699375,100.39902659375
"775","Pulau Pinang","All","assault","causing_injury","2022-01-01",405,1740.9,224629.071,5.376699375,100.39902659375
"776","Pulau Pinang","All","assault","causing_injury","2023-01-01",333,1772.6,231961.931,5.376699375,100.39902659375
"777","Pulau Pinang","All","assault","murder","2016-01-01",28,1717.7,165031.233,5.376699375,100.39902659375
"778","Pulau Pinang","All","assault","murder","2017-01-01",17,1744.1,173576.624,5.376699375,100.39902659375
"779","Pulau Pinang","All","assault","murder","2018-01-01",21,1762.8,182477.617,5.376699375,100.39902659375
"780","Pulau Pinang","All","assault","murder","2019-01-01",15,1768.8,189284.772,5.376699375,100.39902659375
"781","Pulau Pinang","All","assault","murder","2020-01-01",16,1740.4,185350.753,5.376699375,100.39902659375
"782","Pulau Pinang","All","assault","murder","2021-01-01",13,1740,198267.621,5.376699375,100.39902659375
"783","Pulau Pinang","All","assault","murder","2022-01-01",10,1740.9,224629.071,5.376699375,100.39902659375
"784","Pulau Pinang","All","assault","murder","2023-01-01",12,1772.6,231961.931,5.376699375,100.39902659375
"785","Pulau Pinang","All","assault","rape","2016-01-01",65,1717.7,165031.233,5.376699375,100.39902659375
"786","Pulau Pinang","All","assault","rape","2017-01-01",80,1744.1,173576.624,5.376699375,100.39902659375
"787","Pulau Pinang","All","assault","rape","2018-01-01",72,1762.8,182477.617,5.376699375,100.39902659375
"788","Pulau Pinang","All","assault","rape","2019-01-01",80,1768.8,189284.772,5.376699375,100.39902659375
"789","Pulau Pinang","All","assault","rape","2020-01-01",88,1740.4,185350.753,5.376699375,100.39902659375
"790","Pulau Pinang","All","assault","rape","2021-01-01",88,1740,198267.621,5.376699375,100.39902659375
"791","Pulau Pinang","All","assault","rape","2022-01-01",124,1740.9,224629.071,5.376699375,100.39902659375
"792","Pulau Pinang","All","assault","rape","2023-01-01",98,1772.6,231961.931,5.376699375,100.39902659375
"793","Pulau Pinang","All","assault","robbery_gang_armed","2016-01-01",2,1717.7,165031.233,5.376699375,100.39902659375
"794","Pulau Pinang","All","assault","robbery_gang_armed","2017-01-01",0,1744.1,173576.624,5.376699375,100.39902659375
"795","Pulau Pinang","All","assault","robbery_gang_armed","2018-01-01",0,1762.8,182477.617,5.376699375,100.39902659375
"796","Pulau Pinang","All","assault","robbery_gang_armed","2019-01-01",2,1768.8,189284.772,5.376699375,100.39902659375
"797","Pulau Pinang","All","assault","robbery_gang_armed","2020-01-01",2,1740.4,185350.753,5.376699375,100.39902659375
"798","Pulau Pinang","All","assault","robbery_gang_armed","2021-01-01",0,1740,198267.621,5.376699375,100.39902659375
"799","Pulau Pinang","All","assault","robbery_gang_armed","2022-01-01",2,1740.9,224629.071,5.376699375,100.39902659375
"800","Pulau Pinang","All","assault","robbery_gang_armed","2023-01-01",1,1772.6,231961.931,5.376699375,100.39902659375
"801","Pulau Pinang","All","assault","robbery_gang_unarmed","2016-01-01",406,1717.7,165031.233,5.376699375,100.39902659375
"802","Pulau Pinang","All","assault","robbery_gang_unarmed","2017-01-01",481,1744.1,173576.624,5.376699375,100.39902659375
"803","Pulau Pinang","All","assault","robbery_gang_unarmed","2018-01-01",301,1762.8,182477.617,5.376699375,100.39902659375
"804","Pulau Pinang","All","assault","robbery_gang_unarmed","2019-01-01",400,1768.8,189284.772,5.376699375,100.39902659375
"805","Pulau Pinang","All","assault","robbery_gang_unarmed","2020-01-01",166,1740.4,185350.753,5.376699375,100.39902659375
"806","Pulau Pinang","All","assault","robbery_gang_unarmed","2021-01-01",260,1740,198267.621,5.376699375,100.39902659375
"807","Pulau Pinang","All","assault","robbery_gang_unarmed","2022-01-01",212,1740.9,224629.071,5.376699375,100.39902659375
"808","Pulau Pinang","All","assault","robbery_gang_unarmed","2023-01-01",193,1772.6,231961.931,5.376699375,100.39902659375
"809","Pulau Pinang","All","assault","robbery_solo_armed","2016-01-01",1,1717.7,165031.233,5.376699375,100.39902659375
"810","Pulau Pinang","All","assault","robbery_solo_armed","2017-01-01",0,1744.1,173576.624,5.376699375,100.39902659375
"811","Pulau Pinang","All","assault","robbery_solo_armed","2018-01-01",1,1762.8,182477.617,5.376699375,100.39902659375
"812","Pulau Pinang","All","assault","robbery_solo_armed","2019-01-01",0,1768.8,189284.772,5.376699375,100.39902659375
"813","Pulau Pinang","All","assault","robbery_solo_armed","2020-01-01",0,1740.4,185350.753,5.376699375,100.39902659375
"814","Pulau Pinang","All","assault","robbery_solo_armed","2021-01-01",0,1740,198267.621,5.376699375,100.39902659375
"815","Pulau Pinang","All","assault","robbery_solo_armed","2022-01-01",0,1740.9,224629.071,5.376699375,100.39902659375
"816","Pulau Pinang","All","assault","robbery_solo_armed","2023-01-01",0,1772.6,231961.931,5.376699375,100.39902659375
"817","Pulau Pinang","All","assault","robbery_solo_unarmed","2016-01-01",224,1717.7,165031.233,5.376699375,100.39902659375
"818","Pulau Pinang","All","assault","robbery_solo_unarmed","2017-01-01",225,1744.1,173576.624,5.376699375,100.39902659375
"819","Pulau Pinang","All","assault","robbery_solo_unarmed","2018-01-01",200,1762.8,182477.617,5.376699375,100.39902659375
"820","Pulau Pinang","All","assault","robbery_solo_unarmed","2019-01-01",218,1768.8,189284.772,5.376699375,100.39902659375
"821","Pulau Pinang","All","assault","robbery_solo_unarmed","2020-01-01",257,1740.4,185350.753,5.376699375,100.39902659375
"822","Pulau Pinang","All","assault","robbery_solo_unarmed","2021-01-01",191,1740,198267.621,5.376699375,100.39902659375
"823","Pulau Pinang","All","assault","robbery_solo_unarmed","2022-01-01",194,1740.9,224629.071,5.376699375,100.39902659375
"824","Pulau Pinang","All","assault","robbery_solo_unarmed","2023-01-01",183,1772.6,231961.931,5.376699375,100.39902659375
"825","Pulau Pinang","All","property","break_in","2016-01-01",917,1717.7,165031.233,5.376699375,100.39902659375
"826","Pulau Pinang","All","property","break_in","2017-01-01",868,1744.1,173576.624,5.376699375,100.39902659375
"827","Pulau Pinang","All","property","break_in","2018-01-01",855,1762.8,182477.617,5.376699375,100.39902659375
"828","Pulau Pinang","All","property","break_in","2019-01-01",1036,1768.8,189284.772,5.376699375,100.39902659375
"829","Pulau Pinang","All","property","break_in","2020-01-01",736,1740.4,185350.753,5.376699375,100.39902659375
"830","Pulau Pinang","All","property","break_in","2021-01-01",785,1740,198267.621,5.376699375,100.39902659375
"831","Pulau Pinang","All","property","break_in","2022-01-01",627,1740.9,224629.071,5.376699375,100.39902659375
"832","Pulau Pinang","All","property","break_in","2023-01-01",745,1772.6,231961.931,5.376699375,100.39902659375
"833","Pulau Pinang","All","property","theft_other","2016-01-01",1201,1717.7,165031.233,5.376699375,100.39902659375
"834","Pulau Pinang","All","property","theft_other","2017-01-01",861,1744.1,173576.624,5.376699375,100.39902659375
"835","Pulau Pinang","All","property","theft_other","2018-01-01",860,1762.8,182477.617,5.376699375,100.39902659375
"836","Pulau Pinang","All","property","theft_other","2019-01-01",1035,1768.8,189284.772,5.376699375,100.39902659375
"837","Pulau Pinang","All","property","theft_other","2020-01-01",859,1740.4,185350.753,5.376699375,100.39902659375
"838","Pulau Pinang","All","property","theft_other","2021-01-01",1234,1740,198267.621,5.376699375,100.39902659375
"839","Pulau Pinang","All","property","theft_other","2022-01-01",1017,1740.9,224629.071,5.376699375,100.39902659375
"840","Pulau Pinang","All","property","theft_other","2023-01-01",1181,1772.6,231961.931,5.376699375,100.39902659375
"841","Pulau Pinang","All","property","theft_vehicle_lorry","2016-01-01",110,1717.7,165031.233,5.376699375,100.39902659375
"842","Pulau Pinang","All","property","theft_vehicle_lorry","2017-01-01",66,1744.1,173576.624,5.376699375,100.39902659375
"843","Pulau Pinang","All","property","theft_vehicle_lorry","2018-01-01",76,1762.8,182477.617,5.376699375,100.39902659375
"844","Pulau Pinang","All","property","theft_vehicle_lorry","2019-01-01",73,1768.8,189284.772,5.376699375,100.39902659375
"845","Pulau Pinang","All","property","theft_vehicle_lorry","2020-01-01",29,1740.4,185350.753,5.376699375,100.39902659375
"846","Pulau Pinang","All","property","theft_vehicle_lorry","2021-01-01",22,1740,198267.621,5.376699375,100.39902659375
"847","Pulau Pinang","All","property","theft_vehicle_lorry","2022-01-01",33,1740.9,224629.071,5.376699375,100.39902659375
"848","Pulau Pinang","All","property","theft_vehicle_lorry","2023-01-01",31,1772.6,231961.931,5.376699375,100.39902659375
"849","Pulau Pinang","All","property","theft_vehicle_motorcar","2016-01-01",449,1717.7,165031.233,5.376699375,100.39902659375
"850","Pulau Pinang","All","property","theft_vehicle_motorcar","2017-01-01",357,1744.1,173576.624,5.376699375,100.39902659375
"851","Pulau Pinang","All","property","theft_vehicle_motorcar","2018-01-01",350,1762.8,182477.617,5.376699375,100.39902659375
"852","Pulau Pinang","All","property","theft_vehicle_motorcar","2019-01-01",314,1768.8,189284.772,5.376699375,100.39902659375
"853","Pulau Pinang","All","property","theft_vehicle_motorcar","2020-01-01",156,1740.4,185350.753,5.376699375,100.39902659375
"854","Pulau Pinang","All","property","theft_vehicle_motorcar","2021-01-01",97,1740,198267.621,5.376699375,100.39902659375
"855","Pulau Pinang","All","property","theft_vehicle_motorcar","2022-01-01",142,1740.9,224629.071,5.376699375,100.39902659375
"856","Pulau Pinang","All","property","theft_vehicle_motorcar","2023-01-01",153,1772.6,231961.931,5.376699375,100.39902659375
"857","Pulau Pinang","All","property","theft_vehicle_motorcycle","2016-01-01",2401,1717.7,165031.233,5.376699375,100.39902659375
"858","Pulau Pinang","All","property","theft_vehicle_motorcycle","2017-01-01",2322,1744.1,173576.624,5.376699375,100.39902659375
"859","Pulau Pinang","All","property","theft_vehicle_motorcycle","2018-01-01",1986,1762.8,182477.617,5.376699375,100.39902659375
"860","Pulau Pinang","All","property","theft_vehicle_motorcycle","2019-01-01",1704,1768.8,189284.772,5.376699375,100.39902659375
"861","Pulau Pinang","All","property","theft_vehicle_motorcycle","2020-01-01",1231,1740.4,185350.753,5.376699375,100.39902659375
"862","Pulau Pinang","All","property","theft_vehicle_motorcycle","2021-01-01",761,1740,198267.621,5.376699375,100.39902659375
"863","Pulau Pinang","All","property","theft_vehicle_motorcycle","2022-01-01",697,1740.9,224629.071,5.376699375,100.39902659375
"864","Pulau Pinang","All","property","theft_vehicle_motorcycle","2023-01-01",674,1772.6,231961.931,5.376699375,100.39902659375
"865","Sabah","All","assault","causing_injury","2016-01-01",213,3802.8,155055.547,5.76190804597701,116.700711494253
"866","Sabah","All","assault","causing_injury","2017-01-01",230,3855.9,167641.059,5.76190804597701,116.700711494253
"867","Sabah","All","assault","causing_injury","2018-01-01",216,3898.4,170046.059,5.76190804597701,116.700711494253
"868","Sabah","All","assault","causing_injury","2019-01-01",221,3904.4,171246.205,5.76190804597701,116.700711494253
"869","Sabah","All","assault","causing_injury","2020-01-01",176,3418.8,155652.969,5.76190804597701,116.700711494253
"870","Sabah","All","assault","causing_injury","2021-01-01",148,3412.6,157999.624,5.76190804597701,116.700711494253
"871","Sabah","All","assault","causing_injury","2022-01-01",169,3414.9,164241.104,5.76190804597701,116.700711494253
"872","Sabah","All","assault","causing_injury","2023-01-01",176,3596.7,166396.021,5.76190804597701,116.700711494253
"873","Sabah","All","assault","murder","2016-01-01",60,3802.8,155055.547,5.76190804597701,116.700711494253
"874","Sabah","All","assault","murder","2017-01-01",36,3855.9,167641.059,5.76190804597701,116.700711494253
"875","Sabah","All","assault","murder","2018-01-01",37,3898.4,170046.059,5.76190804597701,116.700711494253
"876","Sabah","All","assault","murder","2019-01-01",28,3904.4,171246.205,5.76190804597701,116.700711494253
"877","Sabah","All","assault","murder","2020-01-01",24,3418.8,155652.969,5.76190804597701,116.700711494253
"878","Sabah","All","assault","murder","2021-01-01",15,3412.6,157999.624,5.76190804597701,116.700711494253
"879","Sabah","All","assault","murder","2022-01-01",24,3414.9,164241.104,5.76190804597701,116.700711494253
"880","Sabah","All","assault","murder","2023-01-01",26,3596.7,166396.021,5.76190804597701,116.700711494253
"881","Sabah","All","assault","rape","2016-01-01",193,3802.8,155055.547,5.76190804597701,116.700711494253
"882","Sabah","All","assault","rape","2017-01-01",211,3855.9,167641.059,5.76190804597701,116.700711494253
"883","Sabah","All","assault","rape","2018-01-01",178,3898.4,170046.059,5.76190804597701,116.700711494253
"884","Sabah","All","assault","rape","2019-01-01",219,3904.4,171246.205,5.76190804597701,116.700711494253
"885","Sabah","All","assault","rape","2020-01-01",153,3418.8,155652.969,5.76190804597701,116.700711494253
"886","Sabah","All","assault","rape","2021-01-01",140,3412.6,157999.624,5.76190804597701,116.700711494253
"887","Sabah","All","assault","rape","2022-01-01",197,3414.9,164241.104,5.76190804597701,116.700711494253
"888","Sabah","All","assault","rape","2023-01-01",225,3596.7,166396.021,5.76190804597701,116.700711494253
"889","Sabah","All","assault","robbery_gang_armed","2016-01-01",3,3802.8,155055.547,5.76190804597701,116.700711494253
"890","Sabah","All","assault","robbery_gang_armed","2017-01-01",0,3855.9,167641.059,5.76190804597701,116.700711494253
"891","Sabah","All","assault","robbery_gang_armed","2018-01-01",1,3898.4,170046.059,5.76190804597701,116.700711494253
"892","Sabah","All","assault","robbery_gang_armed","2019-01-01",3,3904.4,171246.205,5.76190804597701,116.700711494253
"893","Sabah","All","assault","robbery_gang_armed","2020-01-01",1,3418.8,155652.969,5.76190804597701,116.700711494253
"894","Sabah","All","assault","robbery_gang_armed","2021-01-01",0,3412.6,157999.624,5.76190804597701,116.700711494253
"895","Sabah","All","assault","robbery_gang_armed","2022-01-01",2,3414.9,164241.104,5.76190804597701,116.700711494253
"896","Sabah","All","assault","robbery_gang_armed","2023-01-01",2,3596.7,166396.021,5.76190804597701,116.700711494253
"897","Sabah","All","assault","robbery_gang_unarmed","2016-01-01",118,3802.8,155055.547,5.76190804597701,116.700711494253
"898","Sabah","All","assault","robbery_gang_unarmed","2017-01-01",163,3855.9,167641.059,5.76190804597701,116.700711494253
"899","Sabah","All","assault","robbery_gang_unarmed","2018-01-01",71,3898.4,170046.059,5.76190804597701,116.700711494253
"900","Sabah","All","assault","robbery_gang_unarmed","2019-01-01",78,3904.4,171246.205,5.76190804597701,116.700711494253
"901","Sabah","All","assault","robbery_gang_unarmed","2020-01-01",76,3418.8,155652.969,5.76190804597701,116.700711494253
"902","Sabah","All","assault","robbery_gang_unarmed","2021-01-01",50,3412.6,157999.624,5.76190804597701,116.700711494253
"903","Sabah","All","assault","robbery_gang_unarmed","2022-01-01",53,3414.9,164241.104,5.76190804597701,116.700711494253
"904","Sabah","All","assault","robbery_gang_unarmed","2023-01-01",48,3596.7,166396.021,5.76190804597701,116.700711494253
"905","Sabah","All","assault","robbery_solo_armed","2016-01-01",0,3802.8,155055.547,5.76190804597701,116.700711494253
"906","Sabah","All","assault","robbery_solo_armed","2017-01-01",0,3855.9,167641.059,5.76190804597701,116.700711494253
"907","Sabah","All","assault","robbery_solo_armed","2018-01-01",0,3898.4,170046.059,5.76190804597701,116.700711494253
"908","Sabah","All","assault","robbery_solo_armed","2019-01-01",0,3904.4,171246.205,5.76190804597701,116.700711494253
"909","Sabah","All","assault","robbery_solo_armed","2020-01-01",0,3418.8,155652.969,5.76190804597701,116.700711494253
"910","Sabah","All","assault","robbery_solo_armed","2021-01-01",0,3412.6,157999.624,5.76190804597701,116.700711494253
"911","Sabah","All","assault","robbery_solo_armed","2022-01-01",0,3414.9,164241.104,5.76190804597701,116.700711494253
"912","Sabah","All","assault","robbery_solo_armed","2023-01-01",1,3596.7,166396.021,5.76190804597701,116.700711494253
"913","Sabah","All","assault","robbery_solo_unarmed","2016-01-01",60,3802.8,155055.547,5.76190804597701,116.700711494253
"914","Sabah","All","assault","robbery_solo_unarmed","2017-01-01",121,3855.9,167641.059,5.76190804597701,116.700711494253
"915","Sabah","All","assault","robbery_solo_unarmed","2018-01-01",77,3898.4,170046.059,5.76190804597701,116.700711494253
"916","Sabah","All","assault","robbery_solo_unarmed","2019-01-01",90,3904.4,171246.205,5.76190804597701,116.700711494253
"917","Sabah","All","assault","robbery_solo_unarmed","2020-01-01",53,3418.8,155652.969,5.76190804597701,116.700711494253
"918","Sabah","All","assault","robbery_solo_unarmed","2021-01-01",61,3412.6,157999.624,5.76190804597701,116.700711494253
"919","Sabah","All","assault","robbery_solo_unarmed","2022-01-01",71,3414.9,164241.104,5.76190804597701,116.700711494253
"920","Sabah","All","assault","robbery_solo_unarmed","2023-01-01",56,3596.7,166396.021,5.76190804597701,116.700711494253
"921","Sabah","All","property","break_in","2016-01-01",1757,3802.8,155055.547,5.76190804597701,116.700711494253
"922","Sabah","All","property","break_in","2017-01-01",1908,3855.9,167641.059,5.76190804597701,116.700711494253
"923","Sabah","All","property","break_in","2018-01-01",1881,3898.4,170046.059,5.76190804597701,116.700711494253
"924","Sabah","All","property","break_in","2019-01-01",1806,3904.4,171246.205,5.76190804597701,116.700711494253
"925","Sabah","All","property","break_in","2020-01-01",1332,3418.8,155652.969,5.76190804597701,116.700711494253
"926","Sabah","All","property","break_in","2021-01-01",1122,3412.6,157999.624,5.76190804597701,116.700711494253
"927","Sabah","All","property","break_in","2022-01-01",1297,3414.9,164241.104,5.76190804597701,116.700711494253
"928","Sabah","All","property","break_in","2023-01-01",1370,3596.7,166396.021,5.76190804597701,116.700711494253
"929","Sabah","All","property","theft_other","2016-01-01",1744,3802.8,155055.547,5.76190804597701,116.700711494253
"930","Sabah","All","property","theft_other","2017-01-01",2541,3855.9,167641.059,5.76190804597701,116.700711494253
"931","Sabah","All","property","theft_other","2018-01-01",2952,3898.4,170046.059,5.76190804597701,116.700711494253
"932","Sabah","All","property","theft_other","2019-01-01",2627,3904.4,171246.205,5.76190804597701,116.700711494253
"933","Sabah","All","property","theft_other","2020-01-01",1553,3418.8,155652.969,5.76190804597701,116.700711494253
"934","Sabah","All","property","theft_other","2021-01-01",1534,3412.6,157999.624,5.76190804597701,116.700711494253
"935","Sabah","All","property","theft_other","2022-01-01",1765,3414.9,164241.104,5.76190804597701,116.700711494253
"936","Sabah","All","property","theft_other","2023-01-01",1699,3596.7,166396.021,5.76190804597701,116.700711494253
"937","Sabah","All","property","theft_vehicle_lorry","2016-01-01",136,3802.8,155055.547,5.76190804597701,116.700711494253
"938","Sabah","All","property","theft_vehicle_lorry","2017-01-01",116,3855.9,167641.059,5.76190804597701,116.700711494253
"939","Sabah","All","property","theft_vehicle_lorry","2018-01-01",74,3898.4,170046.059,5.76190804597701,116.700711494253
"940","Sabah","All","property","theft_vehicle_lorry","2019-01-01",81,3904.4,171246.205,5.76190804597701,116.700711494253
"941","Sabah","All","property","theft_vehicle_lorry","2020-01-01",36,3418.8,155652.969,5.76190804597701,116.700711494253
"942","Sabah","All","property","theft_vehicle_lorry","2021-01-01",25,3412.6,157999.624,5.76190804597701,116.700711494253
"943","Sabah","All","property","theft_vehicle_lorry","2022-01-01",41,3414.9,164241.104,5.76190804597701,116.700711494253
"944","Sabah","All","property","theft_vehicle_lorry","2023-01-01",35,3596.7,166396.021,5.76190804597701,116.700711494253
"945","Sabah","All","property","theft_vehicle_motorcar","2016-01-01",233,3802.8,155055.547,5.76190804597701,116.700711494253
"946","Sabah","All","property","theft_vehicle_motorcar","2017-01-01",244,3855.9,167641.059,5.76190804597701,116.700711494253
"947","Sabah","All","property","theft_vehicle_motorcar","2018-01-01",160,3898.4,170046.059,5.76190804597701,116.700711494253
"948","Sabah","All","property","theft_vehicle_motorcar","2019-01-01",157,3904.4,171246.205,5.76190804597701,116.700711494253
"949","Sabah","All","property","theft_vehicle_motorcar","2020-01-01",77,3418.8,155652.969,5.76190804597701,116.700711494253
"950","Sabah","All","property","theft_vehicle_motorcar","2021-01-01",70,3412.6,157999.624,5.76190804597701,116.700711494253
"951","Sabah","All","property","theft_vehicle_motorcar","2022-01-01",105,3414.9,164241.104,5.76190804597701,116.700711494253
"952","Sabah","All","property","theft_vehicle_motorcar","2023-01-01",103,3596.7,166396.021,5.76190804597701,116.700711494253
"953","Sabah","All","property","theft_vehicle_motorcycle","2016-01-01",850,3802.8,155055.547,5.76190804597701,116.700711494253
"954","Sabah","All","property","theft_vehicle_motorcycle","2017-01-01",666,3855.9,167641.059,5.76190804597701,116.700711494253
"955","Sabah","All","property","theft_vehicle_motorcycle","2018-01-01",504,3898.4,170046.059,5.76190804597701,116.700711494253
"956","Sabah","All","property","theft_vehicle_motorcycle","2019-01-01",435,3904.4,171246.205,5.76190804597701,116.700711494253
"957","Sabah","All","property","theft_vehicle_motorcycle","2020-01-01",318,3418.8,155652.969,5.76190804597701,116.700711494253
"958","Sabah","All","property","theft_vehicle_motorcycle","2021-01-01",263,3412.6,157999.624,5.76190804597701,116.700711494253
"959","Sabah","All","property","theft_vehicle_motorcycle","2022-01-01",377,3414.9,164241.104,5.76190804597701,116.700711494253
"960","Sabah","All","property","theft_vehicle_motorcycle","2023-01-01",376,3596.7,166396.021,5.76190804597701,116.700711494253
"961","Sarawak","All","assault","causing_injury","2016-01-01",414,2738.7,249040.419,2.29011145833333,112.011694791667
"962","Sarawak","All","assault","causing_injury","2017-01-01",368,2766.3,260391.991,2.29011145833333,112.011694791667
"963","Sarawak","All","assault","causing_injury","2018-01-01",358,2791.7,266020.16,2.29011145833333,112.011694791667
"964","Sarawak","All","assault","causing_injury","2019-01-01",335,2806,273499.163,2.29011145833333,112.011694791667
"965","Sarawak","All","assault","causing_injury","2020-01-01",327,2453.7,255089.997,2.29011145833333,112.011694791667
"966","Sarawak","All","assault","causing_injury","2021-01-01",296,2465.6,263200.578,2.29011145833333,112.011694791667
"967","Sarawak","All","assault","causing_injury","2022-01-01",306,2473.5,281453.166,2.29011145833333,112.011694791667
"968","Sarawak","All","assault","causing_injury","2023-01-01",251,2502.3,284713.775,2.29011145833333,112.011694791667
"969","Sarawak","All","assault","murder","2016-01-01",27,2738.7,249040.419,2.29011145833333,112.011694791667
"970","Sarawak","All","assault","murder","2017-01-01",27,2766.3,260391.991,2.29011145833333,112.011694791667
"971","Sarawak","All","assault","murder","2018-01-01",17,2791.7,266020.16,2.29011145833333,112.011694791667
"972","Sarawak","All","assault","murder","2019-01-01",27,2806,273499.163,2.29011145833333,112.011694791667
"973","Sarawak","All","assault","murder","2020-01-01",8,2453.7,255089.997,2.29011145833333,112.011694791667
"974","Sarawak","All","assault","murder","2021-01-01",25,2465.6,263200.578,2.29011145833333,112.011694791667
"975","Sarawak","All","assault","murder","2022-01-01",22,2473.5,281453.166,2.29011145833333,112.011694791667
"976","Sarawak","All","assault","murder","2023-01-01",13,2502.3,284713.775,2.29011145833333,112.011694791667
"977","Sarawak","All","assault","rape","2016-01-01",138,2738.7,249040.419,2.29011145833333,112.011694791667
"978","Sarawak","All","assault","rape","2017-01-01",150,2766.3,260391.991,2.29011145833333,112.011694791667
"979","Sarawak","All","assault","rape","2018-01-01",131,2791.7,266020.16,2.29011145833333,112.011694791667
"980","Sarawak","All","assault","rape","2019-01-01",149,2806,273499.163,2.29011145833333,112.011694791667
"981","Sarawak","All","assault","rape","2020-01-01",138,2453.7,255089.997,2.29011145833333,112.011694791667
"982","Sarawak","All","assault","rape","2021-01-01",124,2465.6,263200.578,2.29011145833333,112.011694791667
"983","Sarawak","All","assault","rape","2022-01-01",119,2473.5,281453.166,2.29011145833333,112.011694791667
"984","Sarawak","All","assault","rape","2023-01-01",121,2502.3,284713.775,2.29011145833333,112.011694791667
"985","Sarawak","All","assault","robbery_gang_armed","2016-01-01",15,2738.7,249040.419,2.29011145833333,112.011694791667
"986","Sarawak","All","assault","robbery_gang_armed","2017-01-01",2,2766.3,260391.991,2.29011145833333,112.011694791667
"987","Sarawak","All","assault","robbery_gang_armed","2018-01-01",3,2791.7,266020.16,2.29011145833333,112.011694791667
"988","Sarawak","All","assault","robbery_gang_armed","2019-01-01",5,2806,273499.163,2.29011145833333,112.011694791667
"989","Sarawak","All","assault","robbery_gang_armed","2020-01-01",0,2453.7,255089.997,2.29011145833333,112.011694791667
"990","Sarawak","All","assault","robbery_gang_armed","2021-01-01",0,2465.6,263200.578,2.29011145833333,112.011694791667
"991","Sarawak","All","assault","robbery_gang_armed","2022-01-01",1,2473.5,281453.166,2.29011145833333,112.011694791667
"992","Sarawak","All","assault","robbery_gang_armed","2023-01-01",5,2502.3,284713.775,2.29011145833333,112.011694791667
"993","Sarawak","All","assault","robbery_gang_unarmed","2016-01-01",281,2738.7,249040.419,2.29011145833333,112.011694791667
"994","Sarawak","All","assault","robbery_gang_unarmed","2017-01-01",238,2766.3,260391.991,2.29011145833333,112.011694791667
"995","Sarawak","All","assault","robbery_gang_unarmed","2018-01-01",214,2791.7,266020.16,2.29011145833333,112.011694791667
"996","Sarawak","All","assault","robbery_gang_unarmed","2019-01-01",243,2806,273499.163,2.29011145833333,112.011694791667
"997","Sarawak","All","assault","robbery_gang_unarmed","2020-01-01",111,2453.7,255089.997,2.29011145833333,112.011694791667
"998","Sarawak","All","assault","robbery_gang_unarmed","2021-01-01",90,2465.6,263200.578,2.29011145833333,112.011694791667
"999","Sarawak","All","assault","robbery_gang_unarmed","2022-01-01",82,2473.5,281453.166,2.29011145833333,112.011694791667
"1000","Sarawak","All","assault","robbery_gang_unarmed","2023-01-01",114,2502.3,284713.775,2.29011145833333,112.011694791667
"1001","Sarawak","All","assault","robbery_solo_armed","2016-01-01",2,2738.7,249040.419,2.29011145833333,112.011694791667
"1002","Sarawak","All","assault","robbery_solo_armed","2017-01-01",1,2766.3,260391.991,2.29011145833333,112.011694791667
"1003","Sarawak","All","assault","robbery_solo_armed","2018-01-01",0,2791.7,266020.16,2.29011145833333,112.011694791667
"1004","Sarawak","All","assault","robbery_solo_armed","2019-01-01",0,2806,273499.163,2.29011145833333,112.011694791667
"1005","Sarawak","All","assault","robbery_solo_armed","2020-01-01",0,2453.7,255089.997,2.29011145833333,112.011694791667
"1006","Sarawak","All","assault","robbery_solo_armed","2021-01-01",0,2465.6,263200.578,2.29011145833333,112.011694791667
"1007","Sarawak","All","assault","robbery_solo_armed","2022-01-01",0,2473.5,281453.166,2.29011145833333,112.011694791667
"1008","Sarawak","All","assault","robbery_solo_armed","2023-01-01",2,2502.3,284713.775,2.29011145833333,112.011694791667
